EntropyAverage,EntropyStd,EntropyMedian,EntropyMin,EntropyMax,VAverage,VStd,VMedian,VMin,VMax,reward,step
-0.025236595887690783,0.011036216151660914,-0.03027312085032463,-0.0336667075753212,-0.006733434274792671,17.267942532896996,10.844085992389898,20.78230857849121,0.5908035635948181,26.916349411010742,13.0,4
-0.03140751086175442,0.003164290596316395,-0.033644381910562515,-0.0336456224322319,-0.026932528242468834,16.234962781270344,8.18902031276922,14.790201187133789,7.006234169006348,26.9084529876709,12.0,9
-0.029622678458690644,0.008079173749611248,-0.03366335853934288,-0.033664293587207794,-0.01346433162689209,21.092912352085115,10.353426670801479,26.187877655029297,0.40060263872146606,26.7856388092041,20.0,14
-0.02692401483654976,0.008512401070624058,-0.03365110605955124,-0.03365643322467804,-0.01346418634057045,17.478623926639557,11.407025060853211,26.44981575012207,0.6608269810676575,26.828203201293945,18.0,19
-0.029608309268951416,0.005381900100817313,-0.03363852947950363,-0.03365006670355797,-0.020191630348563194,18.086872386932374,10.862403473444926,26.450801849365234,2.829265594482422,27.205814361572266,20.0,26
-0.026923865545541048,0.011658985682889407,-0.0336539912968874,-0.03365756943821907,-0.006729910150170326,14.99632603675127,11.290120424367029,16.584991693496704,0.4784753620624542,26.33684539794922,14.0,30
-0.030259165912866592,0.0033682025969028473,-0.030259165912866592,-0.03362736850976944,-0.026890963315963745,15.10223937034607,12.311588525772095,15.10223937034607,2.7906508445739746,27.413827896118164,7.0,33
-0.024658385741834838,0.012679677305845832,-0.033612675964832306,-0.0336446575820446,-0.006724781822413206,18.22363552947839,12.457553147567815,26.469799041748047,0.4742467701435089,28.002864837646484,20.0,39
-0.03229089044034481,0.002689705180070561,-0.03362758457660675,-0.03365372493863106,-0.026911521330475807,20.384859085083008,8.297234847496584,26.65265464782715,6.581998825073242,27.01481819152832,22.0,45
-0.03365106321871281,2.259388566017151e-06,-0.03365106321871281,-0.033653322607278824,-0.03364880383014679,16.304079055786133,8.792278289794922,16.304079055786133,7.511800765991211,25.096357345581055,8.0,47
-0.033638376742601395,1.214444637298584e-06,-0.033638376742601395,-0.03363959118723869,-0.033637162297964096,17.207043170928955,10.91123342514038,17.207043170928955,6.295809745788574,28.118276596069336,8.0,51
-0.02691838110331446,0.011656685712707497,-0.03364732675254345,-0.033650461584329605,-0.006728409323841333,19.62405038625002,11.050656529446744,25.760878562927246,0.49076369404792786,26.483680725097656,14.0,55
-0.029166914522647858,0.007440239128687776,-0.0336502268910408,-0.03366177901625633,-0.013466089963912964,20.41347376505534,9.70473812693393,26.503193855285645,0.8401145935058594,26.81983757019043,24.0,62
-0.028834527092320577,0.007810412239288905,-0.033638954162597656,-0.03364823758602142,-0.01344708725810051,19.773463683468954,10.280756150878432,25.720407485961914,0.5541703104972839,26.72724723815918,28.0,68
-0.026917805429548025,0.00673096119286254,-0.02691817283630371,-0.03364908695220947,-0.020185789093375206,14.906265765428543,11.231428588829697,16.159634590148926,0.9394856691360474,26.366308212280273,14.0,69
-0.02579962780388693,0.011273089913842453,-0.033645154908299446,-0.03366314247250557,-0.006733118090778589,18.192763795455296,11.654141704636833,26.011934280395508,0.8694846034049988,26.851329803466797,21.0,75
-0.03194920648820698,0.002903473008301135,-0.03361940197646618,-0.03363969549536705,-0.026914753019809723,22.461485475301743,8.608148783966119,26.95844554901123,2.685279607772827,28.02884864807129,36.0,84
-0.02355821174569428,0.011162495305992915,-0.026924634352326393,-0.033656440675258636,-0.006727137602865696,14.070749446749687,13.161506298070718,14.058129668235779,0.5287284255027771,27.638010025024414,12.0,87
-0.029161300044506788,0.007442663477618728,-0.03363730199635029,-0.03365855664014816,-0.013447956182062626,18.544403314590454,11.305689532930867,26.237664222717285,2.500636577606201,26.95477867126465,24.0,92
