EntropyAverage,EntropyStd,EntropyMedian,EntropyMin,EntropyMax,VAverage,VStd,VMedian,VMin,VMax,reward,step
-0.022442618384957314,0.011443738601445267,-0.026931680738925934,-0.033663783222436905,-0.006732391193509102,13.593707621097565,10.55993216351108,14.422532081604004,0.2660061717033386,26.09258460998535,8.0,4
-0.03029080821822087,0.005146128820938608,-0.033651430159807205,-0.03366527706384659,-0.02017822302877903,20.17413627107938,9.459276837720108,25.712246894836426,0.9768826365470886,26.83003044128418,25.0,9
-0.028278956934809685,0.007852727174439744,-0.033664219081401825,-0.03366662561893463,-0.01346474327147007,17.137316513061524,11.78630731841322,25.741607666015625,2.5109755992889404,27.61231803894043,19.0,14
-0.031075907835307028,0.007251129048388037,-0.03366560861468315,-0.03366705775260925,-0.006733137648552656,22.670706308805027,8.963828054821612,26.26300811767578,0.4659891128540039,27.73909568786621,58.0,23
-0.02423722334206104,0.011739014670171207,-0.0336606428027153,-0.033666156232357025,-0.006733313202857971,15.842949569225311,12.542592248065953,25.554067611694336,0.47305768728256226,26.586252212524414,16.0,27
-0.028614256531000137,0.0055827916930355475,-0.03029706422239542,-0.033665694296360016,-0.020197203382849693,15.592385828495026,10.679148818091639,16.447486877441406,2.988983392715454,26.485586166381836,15.0,31
-0.029431584349367768,0.008863754178706692,-0.033641692250967026,-0.033665671944618225,-0.006732274312525988,20.429808743298054,10.874234580192335,26.571163177490234,0.4732833504676819,27.192947387695312,33.0,33
-0.025797388050705194,0.011276041568476246,-0.033639419823884964,-0.03366591036319733,-0.006733285263180733,17.608222524325054,12.092771467555396,25.771700859069824,0.5016111731529236,26.809831619262695,21.0,37
-0.031356663753589,0.0049901905422160865,-0.03357652202248573,-0.033653706312179565,-0.020199313759803772,20.201379378636677,9.726561182837916,26.579797744750977,6.182967662811279,28.077041625976562,26.0,41
-0.03362505212426185,3.567181275197201e-05,-0.03364653140306473,-0.03365760296583176,-0.03356453776359558,22.901757335662843,8.433152967057719,27.048965454101562,6.056642055511475,27.776838302612305,23.0,46
-0.02914782116810481,0.006360610418207193,-0.03363225609064102,-0.03365863487124443,-0.02015257254242897,17.421897411346436,11.614106140163265,25.530609130859375,0.9975056648254395,25.737577438354492,11.0,49
-0.03027740027755499,0.0075187513078436505,-0.033639758825302124,-0.03366567939519882,-0.013465048745274544,19.225526293118794,10.56854383656568,26.009906768798828,2.633770704269409,27.69397735595703,25.0,55
-0.030178554356098175,0.005898343340351359,-0.03354290872812271,-0.033664874732494354,-0.019963525235652924,20.717914521694183,11.252879314787892,26.969242095947266,1.2348840236663818,27.69828987121582,16.0,61
-0.02854527672752738,0.00870637980432905,-0.03353317268192768,-0.033648766577243805,-0.013465994969010353,15.17846667766571,10.458708097964255,16.1803035736084,2.5016207695007324,25.851638793945312,15.0,64
-0.02690703747794032,0.011659244295655713,-0.03363429196178913,-0.03364693000912666,-0.006712635979056358,20.664745032787323,11.39572965468655,27.11781406402588,0.9321868419647217,27.491165161132812,14.0,68
-0.026897025294601917,0.008243079577156415,-0.030251821503043175,-0.03365924209356308,-0.01342521607875824,16.612357795238495,10.451033338672175,19.82498836517334,0.6200606822967529,26.179393768310547,14.0,72
-0.027849953089441572,0.009798193380293196,-0.033558499068021774,-0.033659398555755615,-0.006696654483675957,19.56239947250911,10.12030745238053,25.883005142211914,0.6188870668411255,26.139747619628906,27.0,76
-0.029046802471081417,0.007399066123436373,-0.033381056040525436,-0.033646635711193085,-0.013395993039011955,20.302001953125,9.778027604431456,26.282937049865723,0.9933042526245117,27.08045768737793,24.0,83
-0.029607426887378097,0.008616904932112151,-0.03364804573357105,-0.03365786001086235,-0.006724444683641195,21.98718469142914,9.097764696435659,26.413692474365234,1.0498974323272705,27.494590759277344,42.0,91
-0.03269792493018839,0.002054128499230446,-0.0334680937230587,-0.033639293164014816,-0.026917075738310814,22.889100498623318,7.040801469874243,26.530628204345703,6.227324485778809,27.687009811401367,42.0,100
-0.0319050932303071,0.003010736319739779,-0.03363890200853348,-0.033652208745479584,-0.02669036015868187,20.761969089508057,10.563224039020056,25.89367389678955,2.6048450469970703,28.655683517456055,17.0,104
-0.025790928630158305,0.011267445009630396,-0.03362339362502098,-0.0336599126458168,-0.006731097120791674,18.14619039495786,12.210508372307183,26.48560619354248,0.5349888205528259,27.09242057800293,21.0,109
-0.02541040712967515,0.010719834148815267,-0.033123113214969635,-0.03360728919506073,-0.00659917714074254,17.114023971557618,11.375475118745308,24.07318687438965,0.6870150566101074,28.661340713500977,17.0,115
-0.02443334087729454,0.0084000514188471,-0.026882078498601913,-0.03327595070004463,-0.013141993433237076,14.774902105331421,10.465468188939305,15.65279769897461,1.5409939289093018,27.13091468811035,9.0,118
-0.02682447254968186,0.010256591878928144,-0.03345861658453941,-0.033651165664196014,-0.006639052648097277,19.13556303580602,10.903787363940465,25.721553802490234,1.2949570417404175,27.842226028442383,22.0,125
-0.026662657968699932,0.00812704852196195,-0.02992206998169422,-0.033477362245321274,-0.013329129666090012,16.92282596230507,10.598823996932136,19.327088356018066,0.8629118204116821,28.17421531677246,14.0,130
-0.02848721604095772,0.009338029239583327,-0.03351252153515816,-0.03361239656805992,-0.006640254054218531,20.58939578384161,9.907293900595574,25.660614013671875,0.73661869764328,28.427919387817383,32.0,134
-0.02847246825695038,0.005513561400447134,-0.03014981932938099,-0.03348124399781227,-0.020108990371227264,17.40078231692314,10.154859291007522,20.737794876098633,1.5717648267745972,26.555774688720703,15.0,138
-0.02536304257810116,0.00984803471738016,-0.033121369779109955,-0.033607229590415955,-0.013144483789801598,17.15699772834778,12.243174930177455,27.095338821411133,1.6799461841583252,27.178977966308594,17.0,142
-0.03147383140666144,0.004624437689458614,-0.03360550105571747,-0.033637963235378265,-0.020185042172670364,20.455214023590088,8.96260031744654,25.85751724243164,5.852417469024658,27.92696762084961,31.0,147
-0.031432665545832024,0.005960768725649292,-0.03335685282945633,-0.03365642577409744,-0.01261131465435028,24.394098433581267,7.2398931654163015,26.794279098510742,1.8204362392425537,28.178733825683594,50.0,160
-0.0294351976364851,0.005391082362106617,-0.03351209685206413,-0.03357930853962898,-0.020192282274365425,17.200240421295167,10.440825237487912,24.145456314086914,2.4515161514282227,26.374364852905273,20.0,164
-0.025790894714494545,0.011275027302333093,-0.03364003077149391,-0.03365645930171013,-0.006730927154421806,18.136098355054855,11.941568907423001,26.015214920043945,0.5431757569313049,27.12295150756836,21.0,168
-0.030210273650785286,0.005111279720572328,-0.03346775099635124,-0.03364739194512367,-0.02016422711312771,18.76241072018941,10.14538570532084,25.334399223327637,2.392827033996582,27.21096420288086,25.0,173
-0.026684953644871712,0.010318885364460862,-0.033154670149087906,-0.03356790915131569,-0.006729811429977417,16.311711114645004,12.213448566435128,25.025184631347656,0.4451846778392792,27.024890899658203,18.0,177
-0.02759168752365642,0.011150305191277571,-0.033596236258745193,-0.03362705558538437,-0.0067319381050765514,20.812822656499016,10.5928944606836,26.314390182495117,0.4428856074810028,27.77488136291504,35.0,182
-0.030873811493317287,0.002896003774372676,-0.0326530747115612,-0.03317885100841522,-0.026789508759975433,15.046692530314127,8.506237081097629,13.973188400268555,5.207038879394531,25.959850311279297,12.0,183
-0.03016284527257085,0.005909235923966691,-0.03354622796177864,-0.03363099694252014,-0.01992792822420597,20.755010664463043,10.542796052550491,26.51805877685547,2.5084307193756104,27.475494384765625,16.0,187
-0.023250090889632702,0.009993499794432429,-0.023150524124503136,-0.03361477702856064,-0.013084538280963898,15.006214320659637,12.391298828815229,14.545389175415039,2.498408079147339,28.435670852661133,12.0,191
