EntropyAverage,EntropyStd,EntropyMedian,EntropyMin,EntropyMax,VAverage,VStd,VMedian,VMin,VMax,reward,step
-0.028039347069958847,0.009843173010782155,-0.03363079950213432,-0.03366176038980484,-0.006723165512084961,20.303186068932217,9.83746956936596,26.546010971069336,0.5218361020088196,26.696697235107422,23.0,2
-0.033182447666631025,0.0015714032083103313,-0.03363259136676788,-0.033657751977443695,-0.02692529931664467,24.64022372750675,5.051707872888991,26.354888916015625,7.762389183044434,27.608932495117188,82.0,12
-0.02669821016024798,0.011637554513940912,-0.03330439329147339,-0.03363905847072601,-0.006544995587319136,20.51643019914627,11.441833373029494,26.959396362304688,0.7043545246124268,27.44257354736328,14.0,15
-0.02935151639394462,0.008845386112192771,-0.03350139781832695,-0.03362515941262245,-0.006673868745565414,21.8881349042058,8.958233713488132,25.969226837158203,0.558817446231842,28.01816177368164,33.0,19
-0.028867254965007305,0.007489074592544411,-0.0332348458468914,-0.03355870023369789,-0.013000503182411194,20.44460152586301,10.034169199384122,26.310782432556152,0.7780608534812927,28.207685470581055,24.0,24
-0.03148519407425608,0.004630745782631724,-0.03353232145309448,-0.03363228589296341,-0.02018016204237938,20.828756945473806,8.689289447541805,25.4715633392334,6.757401466369629,28.04645347595215,31.0,32
-0.0332359733680884,0.00010656994815651729,-0.03325887769460678,-0.0333535261452198,-0.03309551626443863,19.87484010060628,9.142735573099285,25.25014877319336,7.003180503845215,27.371191024780273,13.0,34
-0.031271562808089785,0.006324210367283114,-0.03352592512965202,-0.033647216856479645,-0.01338757574558258,23.68749901321199,8.157190766692084,26.429210662841797,0.6467463374137878,27.34531021118164,40.0,41
-0.03202352558191006,0.003870537149695471,-0.033571816980838776,-0.03364287689328194,-0.0201515331864357,23.192561296316292,7.904474473982814,26.444316864013672,2.6738858222961426,27.568214416503906,60.0,45
-0.029831208161671053,0.008298944545992745,-0.03356855362653732,-0.03364870324730873,-0.006732851732522249,21.82564809105613,9.925157621318546,26.24918556213379,0.5166876316070557,27.095945358276367,47.0,49
-0.030345428528057203,0.006327734912240092,-0.033343687653541565,-0.03356551006436348,-0.013451667502522469,21.12924427456326,9.931292767807593,26.12956428527832,2.44551944732666,26.909927368164062,39.0,56
