EntropyAverage,EntropyStd,EntropyMedian,EntropyMin,EntropyMax,VAverage,VStd,VMedian,VMin,VMax,reward,step
-0.02812891937792301,0.007819803266661068,-0.03334752097725868,-0.03352658078074455,-0.013329572975635529,19.1232954621315,10.506238057560774,26.480669021606445,0.5294879078865051,27.165573120117188,19.0,2
-0.029965545516461134,0.005682081682235999,-0.03314771130681038,-0.033439673483371735,-0.020127085968852043,16.79443860054016,9.573621515948341,16.892537832260132,7.015733242034912,26.37694549560547,16.0,6
-0.02655208413489163,0.011690517282423884,-0.03313091769814491,-0.03363454341888428,-0.006311957724392414,20.167249366641045,11.30903365321228,26.613014221191406,0.5807539820671082,26.862215042114258,14.0,10
-0.03203309699892998,0.0025734991567022687,-0.033329300582408905,-0.03356708586215973,-0.026902519166469574,20.27306022644043,7.942580606372278,26.38532257080078,7.308343887329102,26.572233200073242,22.0,14
-0.03308926895260811,0.00045027705860351984,-0.033238086849451065,-0.033551063388586044,-0.032478656619787216,20.10092067718506,9.248410132710402,26.41714096069336,7.024209022521973,26.861412048339844,13.0,17
-0.031114584455887478,0.0049408179785828425,-0.03339095413684845,-0.033628061413764954,-0.020096436142921448,22.233009835084278,9.498629796287144,26.296104431152344,1.0044280290603638,26.914472579956055,26.0,20
-0.030038486933335662,0.0066478746148112625,-0.03322233445942402,-0.033605705946683884,-0.0134425088763237,20.619005411863327,10.356157630544827,26.496941566467285,2.4547910690307617,27.171585083007812,34.0,24
-0.02400906903979679,0.01241497062211926,-0.03196455165743828,-0.0336148701608181,-0.006223622243851423,17.88798580567042,12.236391696087328,26.202899932861328,0.5183414816856384,27.363473892211914,20.0,29
-0.030555172158139094,0.0048948665933944814,-0.03345978632569313,-0.03351805731654167,-0.019949644804000854,21.083324313163757,9.102362430039488,26.090253829956055,1.0643044710159302,26.890605926513672,30.0,32
-0.023819523118436336,0.011487747942168074,-0.03290499001741409,-0.033178988844156265,-0.006566992960870266,16.57743400335312,12.261938945995267,26.155664443969727,0.7156383395195007,26.945138931274414,16.0,36
-0.029880623954037826,0.00504701735019357,-0.03290071524679661,-0.03344903886318207,-0.019854716956615448,20.36657479405403,9.802935873983138,26.24872398376465,0.976184070110321,27.463306427001953,25.0,39
-0.02885157025108735,0.007343240744886966,-0.033092617988586426,-0.033550456166267395,-0.013445956632494926,18.50150728225708,11.309612400468172,26.072845458984375,2.433183193206787,26.9251651763916,24.0,43
-0.03014634321961138,0.008289985084298464,-0.033244866877794266,-0.03354930505156517,-0.006731102243065834,21.43181822035048,9.76992607938848,25.79452133178711,0.45862388610839844,27.7195987701416,39.0,50
-0.02577791673441728,0.009349030046796178,-0.03184840828180313,-0.03291461244225502,-0.012570729479193687,18.31579699118932,12.304430366818229,26.709701538085938,0.9182657599449158,27.31942367553711,10.0,53
-0.02855616311232249,0.006024991777951201,-0.032662637531757355,-0.03296848386526108,-0.020037367939949036,13.092120488484701,9.348665513695892,6.909828186035156,6.062458038330078,26.304075241088867,11.0,57
-0.030534385703504086,0.007157625909675515,-0.03344159945845604,-0.03360999748110771,-0.013003886677324772,22.88007147823061,9.095075450448043,26.4332275390625,0.7699993252754211,28.585660934448242,30.0,62
-0.029878670116886497,0.005836963053981726,-0.033008988946676254,-0.03361189737915993,-0.019586795940995216,21.067251220345497,9.977190142536823,26.340011596679688,1.1971927881240845,27.89592742919922,34.0,66
-0.026391074682275455,0.009314741048878602,-0.0328228734433651,-0.03325244411826134,-0.012992559000849724,18.29996042450269,11.77407175708748,26.073657035827637,0.9395626187324524,27.59160614013672,22.0,69
-0.030976610790405954,0.00450468406269507,-0.03327770531177521,-0.03358107805252075,-0.020177127793431282,20.748493807656423,9.303006580042078,26.017208099365234,5.62244987487793,27.731765747070312,31.0,74
-0.030031639616936445,0.0074208723965534405,-0.033301496878266335,-0.03359063342213631,-0.01344230119138956,21.79929072658221,9.421306934019082,25.72905731201172,0.8040871024131775,27.08925437927246,25.0,78
-0.028121209392944973,0.005816249786983064,-0.03156520053744316,-0.0328681655228138,-0.019930262118577957,13.282410621643066,10.04966840675242,6.299464225769043,6.053688049316406,27.49407958984375,11.0,83
-0.031256559770554304,0.005543834803554693,-0.03300957940518856,-0.03356219455599785,-0.013014871627092361,24.37565799554189,7.0201539639421116,26.279905319213867,1.2663836479187012,28.230300903320312,55.0,88
-0.0233284334341685,0.00625851423811823,-0.019893938675522804,-0.032110147178173065,-0.017981214448809624,11.259469985961914,10.503847131658919,6.806631088256836,1.2129364013671875,25.75884246826172,9.0,91
