EntropyAverage,EntropyStd,EntropyMedian,EntropyMin,EntropyMax,VAverage,VStd,VMedian,VMin,VMax,reward,step
-0.03230264857411384,0.0026847882265211504,-0.03363948315382004,-0.03366382420063019,-0.02693314105272293,20.749596977233885,7.58215650627691,26.317962646484375,7.624772071838379,26.670909881591797,22.0,3
-0.033645324409008026,1.2062489986419678e-05,-0.033645324409008026,-0.033657386898994446,-0.033633261919021606,16.832751512527466,9.458500623703003,16.832751512527466,7.374250888824463,26.29125213623047,8.0,7
-0.031420825670162834,0.0031731697012786597,-0.03366318345069885,-0.03366600722074509,-0.02693328633904457,18.752302805582683,11.173895401131544,26.619449615478516,2.9500770568847656,26.687381744384766,12.0,10
-0.02187311928719282,0.012015697291730666,-0.02355374302715063,-0.03365349397063255,-0.006731497123837471,13.608303904533386,13.07832542522979,13.604770541191101,0.5046212673187256,26.719053268432617,11.0,13
-0.023566190619021654,0.0111658136143183,-0.026932666078209877,-0.03366615250706673,-0.006733277812600136,15.163292974233627,11.66082250331797,16.735087871551514,0.5605272054672241,26.622468948364258,12.0,17
-0.030779788536684855,0.004904522656597251,-0.03366569057106972,-0.033666156232357025,-0.0201999694108963,21.25808528491429,9.234170192808975,26.6135196685791,1.0171892642974854,26.63883399963379,30.0,22
-0.02861622453201562,0.008746554409071372,-0.03366569057106972,-0.0336669459939003,-0.013466734439134598,20.30837371200323,10.858547060092798,26.55347728729248,0.5655369162559509,26.59755516052246,32.0,28
-0.02692021392285824,0.008516986702784213,-0.033639293164014816,-0.03366103395819664,-0.013445135205984116,17.53214486837387,11.416766974046011,26.688091278076172,0.650434672832489,26.738285064697266,18.0,35
-0.026931471346567076,0.010285624419108684,-0.03366382233798504,-0.03366626054048538,-0.006730637513101101,18.977909435828526,10.907993228300068,26.57231044769287,0.6431156992912292,26.610881805419922,22.0,43
-0.026931303832679988,0.010430768838127465,-0.033664677292108536,-0.03366689383983612,-0.00673340680077672,19.018926644325255,10.286550393208987,26.5427188873291,0.6379729509353638,26.661222457885742,18.0,48
-0.028276705555617808,0.007853679104907285,-0.03366224840283394,-0.03366556763648987,-0.013460158370435238,19.05367828607559,10.278483046715463,26.414779663085938,0.7180822491645813,26.836610794067383,19.0,53
-0.026904949452728033,0.006732811169920303,-0.02691285964101553,-0.03364622965455055,-0.02014784887433052,15.165409684181213,11.454820833950185,16.609783411026,1.0041313171386719,26.43794059753418,14.0,56
-0.029806853671159064,0.007064643899720419,-0.03364836424589157,-0.03366435691714287,-0.013466069474816322,19.703917026519775,10.82186419136437,26.31944465637207,2.4585721492767334,26.845664978027344,29.0,63
-0.02289252867922187,0.013194417377630415,-0.033664628863334656,-0.03366655483841896,-0.0067322575487196445,16.16289131641388,12.690370706847242,26.329076766967773,0.5059748888015747,26.691118240356445,15.0,67
-0.024682183749973774,0.008397335946100218,-0.026931997388601303,-0.03365562483668327,-0.013458929024636745,14.08145954211553,10.57455540893937,14.715031623840332,0.8251691460609436,26.704177856445312,9.0,70
-0.030261633917689323,0.005145477356194545,-0.03362590633332729,-0.03365429490804672,-0.020194366574287415,19.121350208918255,10.161567867333979,25.94136905670166,2.7960448265075684,26.94553565979004,25.0,75
-0.029449672671034932,0.008864166728173245,-0.03365563601255417,-0.03366582468152046,-0.006731489673256874,20.361071065068245,10.879398423600858,26.506455421447754,0.5133966207504272,27.00419044494629,33.0,81
